area,source,year,common_name,sex,age,length,gear
WOC,NORPAC,2007,spiny dogfish,F,58,94,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,7,94,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,36,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,24,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,44,85,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,36,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,41,85,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,49,83,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,44,88,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,51,89,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,98,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,37,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,57,94,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,23,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,13,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,30,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,47,95,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,38,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,42,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,47,73,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,48,73,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,32,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,33,70,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,51,89,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,5,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,4,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,26,70,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,36,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,52,93,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,44,101,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,81,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,24,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,48,94,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,22,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,40,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,5,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,54,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,35,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,45,83,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,72,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,31,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,46,67,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,44,83,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,42,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,29,67,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,36,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,26,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,30,59,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,15,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,12,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,45,82,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,29,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,26,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,24,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,54,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,33,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,13,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,42,76,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,39,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,13,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,36,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,58,90,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,12,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,24,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,37,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,12,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,23,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,12,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,13,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,7,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,24,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,48,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,31,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,15,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,32,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,12,54,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,25,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,47,97,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,46,101,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,48,69,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,40,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,46,110,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,10,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,22,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,20,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,30,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,38,67,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,51,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,23,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,39,73,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,9,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,22,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,53,101,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,38,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,60,101,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,111,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,12,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,46,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,14,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,59,84,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,7,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,8,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,15,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,10,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,16,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,8,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,24,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,27,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,37,79,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,52,77,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,27,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,11,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,28,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,25,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,54,83,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,53,84,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,19,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,59,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,20,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,9,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,29,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,40,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,26,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,18,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,9,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,59,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,24,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,13,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,50,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,26,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,47,93,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,54,80,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,66,82,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,54,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,62,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,16,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,19,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,70,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,45,81,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,11,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,35,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,44,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,49,73,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,50,80,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,33,72,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,23,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,35,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,41,98,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,51,95,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,85,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,58,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,39,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,7,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,113,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,4,41,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,12,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,34,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,49,74,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,48,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,57,74,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,42,68,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,32,54,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,63,93,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,10,39,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,45,92,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,56,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,25,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,6,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,54,88,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,11,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,49,69,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,20,56,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,63,87,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,5,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,62,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,11,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,26,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,22,59,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,10,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,14,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,55,77,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,7,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,65,95,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,76,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,8,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,50,82,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,25,45,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,15,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,63,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,35,71,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,39,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,27,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,44,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,29,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,30,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,22,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,28,67,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,59,90,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,42,82,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,49,98,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,16,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,39,72,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,55,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,26,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,38,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,22,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,70,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,59,105,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,32,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,40,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,17,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,42,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,9,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,61,92,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,12,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,52,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,42,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,59,89,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,50,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,30,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,34,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,10,44,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,9,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,35,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,52,71,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,64,98,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,49,77,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,27,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,10,46,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,38,63,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,8,43,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,66,99,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,14,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,39,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,83,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,48,71,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,24,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,56,96,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,12,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,8,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,18,48,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,13,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,30,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,89,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,53,70,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,30,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,54,95,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,20,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,41,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,20,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,54,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,21,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,47,75,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,34,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,24,53,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,9,32,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,29,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,19,49,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,42,59,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,10,47,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,37,57,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,31,52,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,58,91,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,37,61,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,40,67,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,50,87,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,8,51,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,55,99,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,53,92,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,47,93,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,25,60,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,32,65,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,21,58,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,32,66,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,25,64,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,F,40,92,Pelagic trawl fishery
WOC,NORPAC,2007,spiny dogfish,M,6,50,Pelagic trawl fishery
